"H.E","H.R","S.E","S.R"
0.885855289703803,0.907194295596973,0.886773100352004,0.920117696373481
0.88572789331958,0.90729523020985,0.884927092596053,0.92129332258217
0.884942041440224,0.908461679080417,0.885927090084255,0.918252829584379
0.884144850273711,0.909164850417319,0.88633700205633,0.919040399380928
0.887548648482532,0.90745967544407,0.886506877456797,0.917102938290332
0.885692824593373,0.907396113766173,0.88399874059306,0.921361209939816
0.885746686557354,0.909210103422915,0.884778683111714,0.919301207088168
0.886759501660277,0.906934401020663,0.88592691991356,0.917745175003539
0.887194662491963,0.906820616205616,0.88504514286343,0.921173662438662
0.88656457823863,0.90977585432014,0.883919314397571,0.917489259082211
0.884785102819913,0.908040929393374,0.884492988706872,0.918661196613036
0.886246515693417,0.906840884809531,0.884040323703166,0.919853704227026
0.886799513947279,0.905844112709578,0.88592020026355,0.918868639565365
0.885409274784536,0.906988936198008,0.886502517712425,0.91842265014381
0.887532072066317,0.909112251378535,0.885291748855781,0.918407766459018
0.884056991530939,0.904921243204873,0.88394244597339,0.91803244770836
0.886346884809506,0.909353337446217,0.884137884224305,0.919504950086144
0.885372082753455,0.907979228772832,0.883952900223697,0.920018219639626
0.885571337404598,0.908075606764497,0.886153169802651,0.921331594945971
0.885645036840238,0.906728413518445,0.886759192906084,0.918744946342899
0.886862213142688,0.907996716581084,0.88469348320124,0.91973437518281
0.883888354188316,0.906535789279822,0.885970397984432,0.919639785360839
0.885599292837382,0.906168294925705,0.886658046190831,0.919050782615315
0.886877601611901,0.907295065858046,0.886905216504123,0.919713420535643
0.885743526360656,0.905928567753359,0.886824647717571,0.919580254814387
0.884539308391927,0.907358389372884,0.886053786140107,0.921225398808676
0.88625999263229,0.907811624654947,0.883433278266744,0.920613709847233
0.886779758451755,0.908311553128164,0.884968898772654,0.918995741975908
0.885424666840295,0.909610819798382,0.885299993633613,0.92083627617301
0.884152013631689,0.908134138440685,0.88687400764291,0.919094898371763
0.885750274615463,0.90744478322338,0.884154518665552,0.920227718711096
0.887794313555484,0.905637803988216,0.885513474646851,0.920227689742157
0.887652816130782,0.90566010246452,0.885960897505812,0.921441220770363
0.886774079114152,0.907171163508138,0.886116270558506,0.92058284333266
0.886409781751108,0.905054609750106,0.884632158029287,0.920195450569059
0.885675490451981,0.905687946580981,0.885240263427294,0.919238571620985
0.884657405146136,0.907999987215381,0.884379940631936,0.921889799819202
0.886273338732435,0.908195735483023,0.886780320159789,0.920300865935109
0.887325264670617,0.906860153483553,0.88440044512125,0.919941708521099
0.884754299983958,0.908964512138011,0.885362788458729,0.920010019304599
0.885246737013928,0.905395833618126,0.884098510127097,0.917671437258858
0.883867941619461,0.90704627536623,0.886048858569544,0.920450958233745
0.885519061409371,0.907967621083451,0.88546020377651,0.92031843318708
0.883520926283916,0.908229866313171,0.88456490501985,0.919686293007245
0.884574479045957,0.907076309455864,0.886690159214249,0.919773798002752
0.886873465721743,0.90744571805035,0.88520040934095,0.921237326004938
0.884561494402219,0.906943119104823,0.885723135501391,0.919765078094976
0.886935071546538,0.906332973166289,0.886813509433264,0.918768983992669
0.886300927818348,0.906920697588484,0.885118370656035,0.919746250190008
0.886062722052639,0.907217620745051,0.884951616623186,0.920167098436916
0.884410669250164,0.909082098833173,0.885745990519983,0.919982677957654
0.886064290985778,0.90673903083297,0.886287513294293,0.920821952784446
0.886898852873363,0.906248338104218,0.885748388479476,0.918587047103653
0.887283345763556,0.905126690592494,0.885310446171513,0.91938091297283
0.886346434965791,0.90733470157303,0.884385530273159,0.919062754931205
0.886129747587247,0.906557444932427,0.884407292524184,0.920929696630523
0.885865201726275,0.90821103128645,0.887027061108675,0.921628793350675
0.88599484608225,0.907935791955141,0.886703964463794,0.919641762155604
0.887792483183168,0.907129367297118,0.885473117662858,0.920966727407453
0.886244321025704,0.905997176633759,0.885489005773245,0.922363071256019
0.885139112784513,0.909216907669611,0.885365179328433,0.920489406225552
0.882997941635681,0.907859011272835,0.885913226784237,0.921927596859703
0.88551732881375,0.905398199814746,0.884222336652537,0.916889161290353
0.883725495460895,0.907918575191666,0.884054835466052,0.922696637941514
0.883349118897637,0.907612977703113,0.885831727333145,0.918401424056745
0.886655038730323,0.911092756469707,0.886202445610036,0.920165296448849
0.88604285291969,0.906393669766965,0.883097398788483,0.919270118805031
0.887317872189319,0.907296979177624,0.885158194065983,0.91853740360183
0.88545194823088,0.90726107185862,0.886308501967078,0.917051132929101
0.887264106840626,0.908742279891811,0.883729904728002,0.919157856053017
0.884936714253695,0.907176475645175,0.886759370264756,0.918920255608807
0.883456539935595,0.906756428087933,0.884936871977973,0.920300460546823
0.885926146165181,0.907256891367897,0.886821167974788,0.919140632684029
0.885958632610934,0.905625490650217,0.885027986771087,0.917993415698798
0.886083942002915,0.9070140085636,0.885723207132993,0.919220312899965
0.884768385175852,0.904668439276816,0.885232019082006,0.918749028101817
0.884631044345459,0.907832278299485,0.884970291263354,0.919947641333414
0.885181439924049,0.906654784506557,0.887809869378093,0.919195999658578
0.886079723109527,0.907682257202631,0.88494042266463,0.921154491826934
